E.Colli,Coliform,Arsen,Kromium,Kadmium ,Nitrit,Nitrat,Sianida,Selenium,Alumunium,Besi,Kesadahan,Klorida,Mangan,pH,Seng,Sulfat,Tembaga,Amonia,Chlor,BOD5,COD,Bau,Warna,Kekeruhan,Rasa ,Suhu,TDS,Potabilitas
0,0,"0,001718833565","0,01538619503","0,002027786899","1,967949665","34,2100755","0,0003920391087","0,00761985357","0,005406720538","0,007057658178","461,0915898","33,70644067","0,1340249474","7,061084008","0,8818214112","86,45985759","0,2880452136","0,6549407876","0,6295862702","0,823253108","2,667241749",Tidak Berbau,9,"1,333568798",Tidak Berasa,"28,64",407,1
0,0,"0,000536068499","0,01154822894","0,002409786281","0,2440963505","8,53344888","0,0282965253","0,007452192516","0,06734886337","0,008140697427","285,9140327","55,47178191","0,02036006405","8,136612905","0,7687145345","3,144600277","0,9982124996","0,5676301548","0,5534464447","1,476754243","4,631048456",Tidak Berbau,8,"3,790796402",Tidak Berasa,27,200,1
0,0,"0,0005040650319","0,01744335387","0,002351950666","2,673250872","48,98336437","0,04367649109","0,004701129032","0,1138825543","0,104137173","413,3324194","139,1175284","0,1624692667","7,057594464","2,077269449","68,50901461","1,003149434","0,8200508532","0,2274835151","0,5144277233","5,295474336",Tidak Berbau,0,"4,565406462",Tidak Berasa,28,184,1
0,0,"0,004596498125","0,02870067672","0,000409854461","2,111453257","29,11782645","0,03025084456","0,002817429687","0,1690509449","0,2851176385","416,9957299","242,1683958","0,07886915549","7,937403836","1,46520534","29,14151014","0,04691564429","0,4230688322","0,9277249274","0,7959952889","5,055373221",Tidak Berbau,0,"3,394829155",Tidak Berasa,"26,21",6,1
0,0,"0,004359341137","0,0263532668","0,002767748174","1,278206243","14,19220001","0,02569826941","0,003640115985","0,1690353351","0,04705916114","332,8048532","24,68429786","0,3562847186","7,502399798","1,127473206","128,4589524","1,123354829","0,3163209803","0,8418711691","0,3543905033","0,6106912996",Tidak Berbau,13,"4,710764399",Tidak Berasa,"28,17",75,1
0,0,"0,006320529782","0,03434051492","0,002602475306","0,6176270763","2,928525747","0,06795772641","0,005372949077","0,1323431601","0,150480697","139,8597174","176,491546","0,08568980631","7,81391494","0,8621710433","129,6713723","1,708136599","0,833973846","0,2131611169","0,2507987501","0,5882176564",Tidak Berbau,13,"3,813947176",Tidak Berasa,"25,2",389,1
0,0,"0,008342970605","0,0222062981","0,0009865236507","1,46028643","15,88959421","0,01130018067","0,0002557851843","0,03128048174","0,2793826063","28,2982232","130,0230269","0,1083409336","8,430132842","0,9582092471","88,67828182","1,300650773","0,3417303296","0,7399904519","0,6284160902","5,285620093",Tidak Berbau,11,"3,171187209",Tidak Berasa,"25,2",124,1
0,0,"0,006250238909","0,003193254512","0,0004493236961","1,488478627","1,891102411","0,01124457026","0,001485385974","0,1171054502","0,01988258988","48,46033899","94,89734206","0,08587504956","8,334267881","0,6662404457","106,7166052","0,3396457674","1,155591886","0,785250348","1,044306953","5,057445194",Tidak Berbau,11,"3,888540891",Tidak Berasa,"26,2",459,1
0,0,"0,005396652027","0,004383594376","0,002919456853","1,070582766","23,49037051","0,05655286033","0,001209813411","0,1438363368","0,1238334761","358,3428727","203,4647324","0,3602553851","7,675700125","2,380336963","67,11695392","1,348453225","1,042754015","0,8024851769","0,7236195721","0,5946659349",Tidak Berbau,2,"3,292003763",Tidak Berasa,"27,2",306,1
0,0,"0,001417732971","0,02343072826","0,0008825156456","0,6076320505","16,28515299","0,02055960887","0,001974994046","0,1478933165","0,2434007567","319,8625705","116,9915566","0,07255484266","7,238994161","2,871978767","56,04194172","1,653432177","0,1900047838","0,5560257882","0,6000369033","4,189701665",Tidak Berbau,10,"3,014015127",Tidak Berasa,"26,21",12,1
0,0,"0,008008496173","0,009577972175","0,002191569036","2,617053741","37,39542259","0,05933360975","0,001274166797","0,01202401898","0,008879493663","469,6574584","17,80430666","0,1399041251","7,448213561","1,591539341","211,1783538","1,418434615","0,7281040467","0,8918886999","1,028704547","1,073177768",Tidak Berbau,3,"4,870460753",Tidak Berasa,"28,27",294,1
0,0,"0,006182754913","0,03004425667","0,002015391447","1,799890698","33,45394626","0,007267701849","0,006299312099","0,07268771026","0,1813540472","66,01367947","197,0181483","0,02726801029","6,621566886","1,677536173","194,5060112","0,4625641534","1,014439318","0,9152350869","0,5259963389","2,43640409",Tidak Berbau,13,"1,401489028",Tidak Berasa,"27,2",128,1
0,0,"0,003534750132","0,01135110773","0,001278699727","1,889939685","6,320337951","0,05353701511","0,0005967602121","0,05567628141","0,0008276342016","181,5862977","235,2505349","0,1390284137","7,944117299","0,7949473473","84,12525893","0,4735957177","0,154779835","0,2491765785","0,9154409336","3,125860639",Tidak Berbau,2,"2,738915625",Tidak Berasa,"29,2",185,1
0,0,"0,0007047772265","0,03091793815","0,002726425182","2,899338769","14,5802708","0,05042847323","0,003795579059","0,1508108577","0,1137786757","233,3766144","0,2886564874","0,003451053771","7,001030826","2,799171036","244,6854478","1,852779302","0,09105365346","0,6417168511","0,003907734774","3,078305985",Tidak Berbau,6,"0,2146703066",Tidak Berasa,"29,2",88,1
0,0,"0,0001192688871","0,00145216832","0,001432834146","1,93086074","14,52309131","0,03911185969","0,003216862147","0,03261772834","0,07855377958","281,5878925","231,7516808","0,1914587863","7,340518912","0,9761616895","31,66376622","0,1035815768","0,6536778434","0,2481346117","0,07314865534","3,297061472",Tidak Berbau,7,"3,947363878",Tidak Berasa,"29,2",467,1
0,0,"0,004595483835","0,000564837479","0,001354598559","1,639494933","13,41608271","0,02346914965","0,002685948208","0,1398764373","0,03049262249","188,0457664","195,2962014","0,1426466391","7,077360466","1,322421729","173,5228883","1,368814933","0,6318379984","0,9673648589","0,1047715094","5,381128223",Tidak Berbau,13,"1,275951562",Tidak Berasa,"29,2",377,1
0,0,"0,008041504817","0,003682429158","0,001067170432","0,927663313","24,3300107","0,006733351817","0,008130022602","0,1323057705","0,167035821","240,5888403","88,28380798","0,1365576685","8,194770892","0,5044512917","139,2291974","0,05933194739","1,086055428","0,9708515014","0,02776261947","3,312171854",Tidak Berbau,9,"3,015044075",Tidak Berasa,"28,64",271,1
0,0,"0,00476136077","0,007357397541","0,001256293261","1,069660101","0,8617956424","0,06179174745","0,005744935846","0,05472843835","0,2475969148","226,8652098","6,038028208","0,0859145018","7,580329339","0,8906295089","206,4553968","0,1678918025","1,266573256","0,7139490653","0,7296373555","4,800557358",Tidak Berbau,14,"0,7093994435",Tidak Berasa,"30,65",425,1
0,0,"0,002387518892","0,03582526744","0,0009926166525","2,071788667","31,41982074","0,05286805841","0,00489309919","0,1631515913","0,2657855434","84,32225613","29,83655255","0,1848871074","7,990313193","2,931118342","86,90628419","1,690473666","1,154015591","0,9217632272","1,581147062","3,640848175",Tidak Berbau,3,"2,597547191",Tidak Berasa,"30,65",12,1
0,0,"0,001282116507","0,008433075263","0,001580134502","2,998685096","0,7501696995","0,03972473265","0,002519938077","0,1774976316","0,2951753915","21,4518037","57,88719449","0,2024936151","7,343050658","1,747606446","216,5243131","0,9157416672","0,005211835002","0,8443915405","0,0797011979","1,083764257",Tidak Berbau,2,"2,246591116",Tidak Berasa,"31,65",184,1
0,0,"0,0008949395944","0,03697158119","0,0009013421979","2,6459511","28,7832363","0,04314415409","0,007845418587","0,1120004717","0,1119337498","65,37896515","40,20083577","0,1457913221","8,368327336","1,74094932","197,02639","1,697657224","0,2984901783","0,8387547314","0,6939571308","4,699774634",Tidak Berbau,8,"1,732541744",Tidak Berasa,"30,65",286,1
0,0,"0,009052680976","0,02182793019","0,002097539111","1,620364745","31,90625869","0,04901261432","0,005738152912","0,1659564462","0,1713265717","446,0504023","40,27294227","0,009053565918","8,49920851","2,661706821","152,562729","1,947003549","1,462146431","0,447527251","1,896044903","1,053052242",Tidak Berbau,12,"2,386034375",Tidak Berasa,"29,65",29,1
0,0,"0,006423883291","0,04326375056","0,00220928179","2,803757503","19,8276212","0,02464365186","0,006785421698","0,1125918371","0,1589242052","107,4303937","14,02188185","0,0627488141","7,932749831","1,198472389","115,7525288","0,8668396125","0,7322386727","0,7167745042","1,30719959","2,806737804",Tidak Berbau,13,"2,483325968",Tidak Berasa,"29,65",310,1
0,0,"0,009799658102","0,007481975599","0,0007976282116","1,068504034","32,74176246","0,03712197384","0,008763168435","0,086696434","0,1593941766","477,5392182","111,0452551","0,2822142567","7,121861229","1,913980102","224,4860363","0,2508559167","1,224382278","0,4440721468","0,798263968","2,092135883",Tidak Berbau,12,"3,106682356",Tidak Berasa,"29,65",321,1
0,0,"0,007034788965","0,01786971379","0,001336191149","0,08047150355","34,096136","0,02429640061","0,009697761365","0,01001867384","0,2702623227","138,8132993","114,4780415","0,09644803286","6,781796923","0,6309311911","41,62443281","1,493082085","0,4281277882","0,4236408439","0,1903413115","3,472722371",Tidak Berbau,10,"4,334976619",Tidak Berasa,"33,65",379,1
0,0,"0,003703660519","0,01992413999","0,002214681909","2,878731191","39,4184564","0,004636482786","0,00969941335","0,08032655176","0,2816968391","228,9443282","98,33967784","0,1419842193","8,451325316","0,04342944615","41,78899976","0,9497822452","1,121571644","0,4591286512","1,388098686","3,258310117",Tidak Berbau,12,"0,09490291561",Tidak Berasa,"29,65",153,1
0,0,"0,0004253563229","0,0430016146","0,001116444561","0,04069883169","28,02838382","0,05975750454","0,001719462048","0,1043644849","0,0242271387","87,33886265","211,2114175","0,3932778778","7,877746406","1,550369273","241,6087495","1,443777062","0,7740842755","0,9131255066","1,864912611","0,650069885",Tidak Berbau,7,"0,5435401689",Tidak Berasa,,461,1
0,0,"0,000234506217","0,03319123736","0,001337840309","2,252067378","10,50659921","0,06374279205","0,009781430232","0,1285590404","0,03596973417","380,3617472","3,181281888","0,05319661456","6,516059893","0,2269920573","132,9248371","0,7960361217","0,5083464041","0,6132391269","0,4126515041","3,106853603",Tidak Berbau,11,"3,171931861",Tidak Berasa,"26,8",6,1
0,0,"0,0003380569313","0,02653627991","0,002303076663","1,763994447","43,27072512","0,0627381304","0,007842349188","0,168540599","0,03651113558","75,8070164","155,3813302","0,3052522414","7,699951968","2,968263817","234,982347","0,8276161723","0,4549730575","0,7433932735","0,6155498555","0,5328051458",Tidak Berbau,2,"4,865795548",Tidak Berasa,"29,65",362,1
0,0,"0,00773565458","0,02803066531","0,001674065681","2,785187033","7,501935844","0,002818578639","0,001107602157","0,0590019877","0,02533625332","473,6335906","239,1617775","0,1859872753","7,005928801","2,709424652","44,68529968","0,9045614697","0,3807160558","0,8624067127","1,268924403","3,749730505",Tidak Berbau,1,"0,7906625793",Tidak Berasa,"29,65",197,1
0,0,"0,004373893391","0,03070901933","0,002417821233","0,717287094","1,571648763","0,03495145043","0,00828072357","0,1982288922","0,08096093988","381,3369075","96,8289583","0,3445094249","7,421819112","2,862405387","171,9499035","0,2545686523","0,3222887345","0,3683645338","0,3597504426","4,786767905",Tidak Berbau,14,"1,667528505",Tidak Berasa,"29,65",474,1
0,0,"0,002857554894","0,02800274535","0,001548619722","1,976677748","35,38702463","0,003187386247","0,004445891027","0,004627760744","0,1925784913","11,45354002","28,01142943","0,006188579563","6,94023925","1,376891219","87,92337069","1,466980634","1,342999189","0,3527963078","1,04277486","4,248289463",Tidak Berbau,7,"0,6075960698",Tidak Berasa,"28,64",322,1
0,0,"0,008845491908","0,02927600758","0,002986668684","0,8219871967","16,249069","0,05381619992","0,0004276574212","0,01673137027","0,1574481664","308,3954978","128,0046649","0,1508967543","8,104889794","1,266216831","82,62121677","0,0784288961","1,388690647","0,9269559831","1,033645606","2,702974779",Tidak Berbau,9,"2,424524443",Tidak Berasa,"28,64",83,1
0,0,"0,006998120908","0,002714240696","0,002469007284","1,969269547","33,37328821","0,02768433595","0,007894864882","0,08377332114","0,1718616745","46,3224487","172,5196795","0,1247846303","7,368306547","2,03517854","146,9019995","1,949173398","1,361523707","0,7956634787","1,349930702","5,133990308",Tidak Berbau,13,"1,494477872",Tidak Berasa,27,6,1
0,0,"0,002312624229","0,00521762271","0,0008187158082","0,03645562294","8,727281311","0,04448420999","0,009850993914","0,04104019193","0,2148379188","371,5094974","54,47403498","0,1454691844","6,512657643","2,348830575","181,492694","1,848123916","0,764479558","0,7143496041","1,105138151","3,086873828",Tidak Berbau,6,"2,585784469",Tidak Berasa,"29,65",153,1
0,0,"0,003604907814","0,0362144534","0,002019385002","1,636163435","37,18978588","0,05548378616","0,003550680838","0,1263162028","0,2414159793","310,0336141","91,31868121","0,2961155248","8,088990099","1,465944881","86,68341667","1,571579904","0,6200526888","0,8225903619","1,071825447","0,2275401529",Tidak Berbau,0,"3,216827295",Tidak Berasa,"28,64",277,1
0,0,"0,005236598896","0,01763637375","0,001380151245","0,1183195585","45,50226131","0,01524857599","0,001843140425","0,04979603169","0,01641360798","99,33535924","147,2203285","0,2879538055","7,419905274","1,607780592","67,31359653","0,6542148424","0,1452100989","0,7468478911","1,175055277","3,402875876",Tidak Berbau,6,"1,796577135",Tidak Berasa,"29,65",68,1
0,0,"0,009451564103","0,04736033924","0,001948107908","1,365830354","18,84983589","0,004094244744","0,002214783666","0,1261476198","0,2379559718","246,801079","145,8463662","0,07240962063","8,3749512","2,5084422","165,7963938","0,4195534604","0,2306409235","0,7229936479","1,065558233","2,183208612",Tidak Berbau,1,"4,921055107",Tidak Berasa,"29,65",202,1
0,0,"0,005768581657","0,00204470574","0,0007888187501","0,4674456304","27,0524922","0,0640373768","0,001170212978","0,176851089","0,1762693509","406,3542131","45,61793335","0,0355606278","7,443113706","1,10725915","230,8774092","0,9963961798","0,2265537117","0,456400092","0,4597061849","4,998195795",Tidak Berbau,1,"2,604281335",Tidak Berasa,"29,65",322,1
0,0,"0,005025862807","0,01765465659","0,002251039186","2,703939526","22,19029387","0,02716620083","0,006564239719","0,1236458527","0,06522337779","0,9737173175","185,1962186","0,2337900328","7,790814659","2,975339715","248,9663312","1,950012392","0,3956681219","0,7302642987","1,184519073","3,323722322",Tidak Berbau,14,"2,601655833",Tidak Berasa,"28,64",69,1
0,0,"0,007584011868","0,04720318118","0,0009210132329","1,375119259","9,271990598","0,03156480711","0,0094305072","0,1993715391","0,2253412548","45,3318464","195,6619944","0,02840877365","7,062977849","1,250057369","97,34737304","1,22605708","0,9567510763","0,6639371055","1,188540218","0,05229519702",Tidak Berbau,14,"2,15758075",Tidak Berasa,"28,64",18,1
0,0,"0,004944394573","0,02428467894","0,001011492685","2,94274279","6,009462065","0,02214214436","0,00536440819","0,1295778971","0,2058151182","128,2901176","103,4164127","0,2357245827","8,411740838","2,744563803","108,0296339","0,9756813086","0,3225709622","0,5074601706","1,456872432","3,030844417",Tidak Berbau,13,"3,694147867",Tidak Berasa,"28,64",465,1
0,0,"0,00345530913","0,01742733758","0,002853453777","0,8984104584","48,72245943","0,01432647659","0,009925319448","0,07590495282","0,1731002228","155,2806615","207,8840322","0,3489881875","7,676665475","1,791461852","71,97086185","0,2011368375","0,9356861177","0,7361360633","1,433525238","2,404988099",Tidak Berbau,7,"2,615110182",Tidak Berasa,"27,62",221,1
0,0,"0,003107409427","0,02059836025","0,0006426261259","1,735998375","26,10386622","0,0453815032","0,005280887258","0,1993891166","0,2366810011","54,17050439","39,54953418","0,2487936146","7,746143141","0,06880579455","183,8754885","1,351010325","1,214951614","0,2483559715","0,7643046536","0,7669984202",Tidak Berbau,13,"4,702741215",Tidak Berasa,26,123,1
0,0,"0,001013751776","0,006607268813","0,0002415775485","1,955468627","11,7985142","0,04348640953","0,009293781748","0,01232735038","0,239592583","272,4836496","236,2230025","0,3964442117","7,1368192","2,593779198","91,00874393","0,3508477889","0,8096379879","0,8445577819","1,733408407","2,170870922",Tidak Berbau,3,"0,1994172953",Tidak Berasa,"28,64",331,1
